population,image_index,image_id,class_index,snr_db,seed,family,mode,arm,header_accepted,body_crc_accepted,header_false_acceptance,header_fields_correct,payload_bits_correct,source_complete,source_correct,accepted_correct,source_bit_error_rate,candidate_prefix_scales,receiver_label,arithmetic_padding_reads,source_error,image_index_in_archive,prefix_sha256,source_pixels_sha256,received_sha256,transmitted_sha256,raw_payload_bits,actual_payload_bits,attempted_arithmetic_bits,arithmetic_length_field,raw_fallback,header_uses,data_uses,complex_uses,total_energy,header_payload_bits,header_crc_bits,header_tail_bits,header_coded_bits,data_crc_bits,data_tail_bits,data_mother_coded_bits,data_coded_bits,data_information_rate,psnr_db,lpips,dino
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,5.0,2001,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,0,30,,0,29f07a3b027d61c90445b82e0cad527ed6e44a1d240e62832a168eae8b29a2cc,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,84e0593bee321feaec2d22a57466cfb5ce6f77b05d4d8fb9f151fd66b786d92b,c4ca1ea9b34489f56fb53782cd837e1bdd8ad0e24a96f5b9e5dd7068a6d6a498,1860,1562,1562,1562,False,94,2966,3060,6120.0,25,16,6,188,16,6,3168,5932,0.2670262980445044,12.33504867553711,0.2813071608543396,0.6454499363899231
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,5.0,2001,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,0,30,,13,37219a7bfb84f4eb7f7c4522b319aa4155704b697855b809e02944f72317a096,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,0e639fcecb6df2d7bb72cd39bfbe51c0281ea4ef5a703745407a210fbbd1d7c0,532b78340e66b4b583792554507acab76b37ef973d3c4c32f035ed61239d776c,3060,2612,2612,2612,False,94,2966,3060,6120.0,25,16,6,188,16,6,5268,5932,0.4440323668240054,13.516948699951172,0.20085062086582184,0.7360662221908569
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,5.0,2001,arithmetic,9,arithmetic_m9,1,0,0,1,0,1,0,0,0.20400943396226415,9,0,17,,21,95edd3213cd83c466369469f5e5bb33578cac32076adf8fb6cce19938981ea87,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,8f2783199838849806c8a1b1e2ad1a49e948b095579dd03de50fb447aae724f6,4f0f8a361f855e77ea0322caa6d8e4e2512616f3a25b83f7d58df75b4b988564,5088,4214,4214,4214,False,94,2966,3060,6120.0,25,16,6,188,16,6,8472,5932,0.7140930546190155,13.584929466247559,0.20713798701763153,0.6724064350128174
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,5.0,2002,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,0,0,,0,29f07a3b027d61c90445b82e0cad527ed6e44a1d240e62832a168eae8b29a2cc,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,35dcdf230a961230ade05b8145aa0ca96e53f5ce7e4bf2f6cf04d06180f79d7e,644c838ce10ae92bb9ba6a8a2098d6486841d84de173ab59e28ce53f866f2c4a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,12.33504867553711,0.2813071608543396,0.6454499363899231
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,5.0,2002,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,0,0,,13,37219a7bfb84f4eb7f7c4522b319aa4155704b697855b809e02944f72317a096,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,833daa382d7240b6e78dc1558932d35aad7455382bb73b4e57c54961422e72bc,999b18434b568ac0d584796ab26ec33f851d8991c2058868c7b600e566b5851d,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,13.516948699951172,0.20085062086582184,0.7360662221908569
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,5.0,2002,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.07979559748427673,9,0,0,,22,c7d01fdea621f39451fd4bd4fd1c1127bdac4c7f044b28765f8b447e56428d6b,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,9d98cdbb3efd9b1d7f42c0a4b61c879afef87202311859ace770ae5a5d7c5490,768e963ef9526a9de2ab3151a432a9479f18b81a1a79c2485d04493d09313445,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,12.497564315795898,0.22633221745491028,0.816592276096344
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,5.0,2002,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,0,30,,0,29f07a3b027d61c90445b82e0cad527ed6e44a1d240e62832a168eae8b29a2cc,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,50ec691580c25946081cc243d093315a8cd1cf6978a168f237eb7763f6084653,c4ca1ea9b34489f56fb53782cd837e1bdd8ad0e24a96f5b9e5dd7068a6d6a498,1860,1562,1562,1562,False,94,2966,3060,6120.0,25,16,6,188,16,6,3168,5932,0.2670262980445044,12.33504867553711,0.2813071608543396,0.6454499363899231
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,5.0,2002,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,0,30,,13,37219a7bfb84f4eb7f7c4522b319aa4155704b697855b809e02944f72317a096,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,d914eb336402772fe6f82fe3c53997573b7084b9f1ff26e276923908c4a2d807,532b78340e66b4b583792554507acab76b37ef973d3c4c32f035ed61239d776c,3060,2612,2612,2612,False,94,2966,3060,6120.0,25,16,6,188,16,6,5268,5932,0.4440323668240054,13.516948699951172,0.20085062086582184,0.7360662221908569
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,5.0,2002,arithmetic,9,arithmetic_m9,1,0,0,1,0,1,0,0,0.13797169811320756,9,0,0,,23,67aa18c79eb8407880c255bffa53e00ad85cdf6afa41c3f40015f5d9211a0133,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,5494f109c7cea403a16b056a1c2e8d2e2380b359976598f4ae4907f53a686f0f,4f0f8a361f855e77ea0322caa6d8e4e2512616f3a25b83f7d58df75b4b988564,5088,4214,4214,4214,False,94,2966,3060,6120.0,25,16,6,188,16,6,8472,5932,0.7140930546190155,13.725648880004883,0.2006402164697647,0.6950334906578064
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,5.0,2003,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,0,0,,0,29f07a3b027d61c90445b82e0cad527ed6e44a1d240e62832a168eae8b29a2cc,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,63e9dc3259ff240dbe02bfd7b5e16546e910a444146c392627dba357a7cd8521,644c838ce10ae92bb9ba6a8a2098d6486841d84de173ab59e28ce53f866f2c4a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,12.33504867553711,0.2813071608543396,0.6454499363899231
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,5.0,2003,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,0,0,,13,37219a7bfb84f4eb7f7c4522b319aa4155704b697855b809e02944f72317a096,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,7f47e9e7a9874a5ef858f23d06c42e050c8206efa441a63a4068a4edfe74e3c6,999b18434b568ac0d584796ab26ec33f851d8991c2058868c7b600e566b5851d,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,13.516948699951172,0.20085062086582184,0.7360662221908569
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,5.0,2003,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.1645047169811321,9,0,0,,24,b8999a5c12a8844c882b9aa35c1afd53da8ef797d54d72f3fec510bbd31a1c53,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,f253dc36b8d6b989ab99d4a49903f30eebae0c63d808586f14b12415e92dece2,768e963ef9526a9de2ab3151a432a9479f18b81a1a79c2485d04493d09313445,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,10.715989112854004,0.4058467149734497,0.4215075373649597
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,5.0,2003,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,0,30,,0,29f07a3b027d61c90445b82e0cad527ed6e44a1d240e62832a168eae8b29a2cc,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,3a04b15c7d7ad8579045bc0d58caa1958a3a6de6bd31e8afe781ac1082ff73d5,c4ca1ea9b34489f56fb53782cd837e1bdd8ad0e24a96f5b9e5dd7068a6d6a498,1860,1562,1562,1562,False,94,2966,3060,6120.0,25,16,6,188,16,6,3168,5932,0.2670262980445044,12.33504867553711,0.2813071608543396,0.6454499363899231
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,5.0,2003,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,0,30,,13,37219a7bfb84f4eb7f7c4522b319aa4155704b697855b809e02944f72317a096,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,4c62ff97b4816e07c6703c66cbc1253dda0adaa9ee3c0cb8ad63cf5dc6f6a179,532b78340e66b4b583792554507acab76b37ef973d3c4c32f035ed61239d776c,3060,2612,2612,2612,False,94,2966,3060,6120.0,25,16,6,188,16,6,5268,5932,0.4440323668240054,13.516948699951172,0.20085062086582184,0.7360662221908569
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,5.0,2003,arithmetic,9,arithmetic_m9,1,0,0,1,0,1,0,0,0.09787735849056604,9,0,0,,25,521c00eb7ba2e3d926b8b943452ba75c2ca1f0d2be201df4cc9f0f0fa90a54e1,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,e2792af1796b1da727c80727ecfc5ac2c957f320acb9474010b6a20d76fe4af7,4f0f8a361f855e77ea0322caa6d8e4e2512616f3a25b83f7d58df75b4b988564,5088,4214,4214,4214,False,94,2966,3060,6120.0,25,16,6,188,16,6,8472,5932,0.7140930546190155,13.63730239868164,0.20165930688381195,0.7722897529602051
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2001,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,0,0,,0,29f07a3b027d61c90445b82e0cad527ed6e44a1d240e62832a168eae8b29a2cc,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,335e26c0fb39abf3b6273c1b4c106bb94d49cf3484ceab57d52c6eb2c77776b3,644c838ce10ae92bb9ba6a8a2098d6486841d84de173ab59e28ce53f866f2c4a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,12.33504867553711,0.2813071608543396,0.6454499363899231
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2001,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,0,0,,13,37219a7bfb84f4eb7f7c4522b319aa4155704b697855b809e02944f72317a096,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,cc7f5078fc30b94cf65a28d1c4d2950e66c6022c3121567248e9a820caa92623,999b18434b568ac0d584796ab26ec33f851d8991c2058868c7b600e566b5851d,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,13.516948699951172,0.20085062086582184,0.7360662221908569
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2001,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.0076650943396226415,9,0,0,,26,abbc3b0ee7d499face6528eab67f4c4878efed0411685b1a2aa931b5ef27171e,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,b4991bef403dff84dd8f2eb7ba718ed5414aedc2622aeb4d4153393ca3df0b6f,768e963ef9526a9de2ab3151a432a9479f18b81a1a79c2485d04493d09313445,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,14.23928451538086,0.22475740313529968,0.823483943939209
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2001,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,0,30,,0,29f07a3b027d61c90445b82e0cad527ed6e44a1d240e62832a168eae8b29a2cc,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,85f59800dadd2ee6458688fd1eb15ff4181570e6631ce0cda3e4af2778c8c170,c4ca1ea9b34489f56fb53782cd837e1bdd8ad0e24a96f5b9e5dd7068a6d6a498,1860,1562,1562,1562,False,94,2966,3060,6120.0,25,16,6,188,16,6,3168,5932,0.2670262980445044,12.33504867553711,0.2813071608543396,0.6454499363899231
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2001,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,0,30,,13,37219a7bfb84f4eb7f7c4522b319aa4155704b697855b809e02944f72317a096,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,586ed34523feb582c060ce41b486216fb49cae88fad53734309d64ac12100726,532b78340e66b4b583792554507acab76b37ef973d3c4c32f035ed61239d776c,3060,2612,2612,2612,False,94,2966,3060,6120.0,25,16,6,188,16,6,5268,5932,0.4440323668240054,13.516948699951172,0.20085062086582184,0.7360662221908569
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2001,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,0,30,,27,be1d1147927a0b84a210de8e855e5386b65560b454840962e38e704d7b17754e,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,d42639c6164c58d1c481d7f2f5b730a965874d1979b0f1a524ecbed2bac8d94f,4f0f8a361f855e77ea0322caa6d8e4e2512616f3a25b83f7d58df75b4b988564,5088,4214,4214,4214,False,94,2966,3060,6120.0,25,16,6,188,16,6,8472,5932,0.7140930546190155,14.76740837097168,0.1515667736530304,0.8782005310058594
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2002,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,0,0,,0,29f07a3b027d61c90445b82e0cad527ed6e44a1d240e62832a168eae8b29a2cc,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,ee023e8d94b5596ca7555dad2b9c9ca631d90e622800d92f0b265d1a2bc739e2,644c838ce10ae92bb9ba6a8a2098d6486841d84de173ab59e28ce53f866f2c4a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,12.33504867553711,0.2813071608543396,0.6454499363899231
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2002,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,0,0,,13,37219a7bfb84f4eb7f7c4522b319aa4155704b697855b809e02944f72317a096,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,e41079d89a1014cc7998b58d43b31d38f93ee966209916ce703d7c2ebdb84028,999b18434b568ac0d584796ab26ec33f851d8991c2058868c7b600e566b5851d,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,13.516948699951172,0.20085062086582184,0.7360662221908569
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2002,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.012578616352201259,9,0,0,,28,d87f925eab0f17a049666fbafdcb2f3774c3571ceaa8b79daec74c47d73c6a52,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,aef5902bddb9a18abca12298966648fcc1e795358f2a6c62edb1fd8461f4a24f,768e963ef9526a9de2ab3151a432a9479f18b81a1a79c2485d04493d09313445,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,14.477709770202637,0.1553281992673874,0.8770055174827576
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2002,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,0,30,,0,29f07a3b027d61c90445b82e0cad527ed6e44a1d240e62832a168eae8b29a2cc,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,3cd0dfb6fb89eed19becfd651acb53f033a228f44d3a294b3d0e2ae01f8fc18e,c4ca1ea9b34489f56fb53782cd837e1bdd8ad0e24a96f5b9e5dd7068a6d6a498,1860,1562,1562,1562,False,94,2966,3060,6120.0,25,16,6,188,16,6,3168,5932,0.2670262980445044,12.33504867553711,0.2813071608543396,0.6454499363899231
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2002,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,0,30,,13,37219a7bfb84f4eb7f7c4522b319aa4155704b697855b809e02944f72317a096,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,973b790d6044120bd812813d29c3b66034a97ef82d13097a24864172eb21856c,532b78340e66b4b583792554507acab76b37ef973d3c4c32f035ed61239d776c,3060,2612,2612,2612,False,94,2966,3060,6120.0,25,16,6,188,16,6,5268,5932,0.4440323668240054,13.516948699951172,0.20085062086582184,0.7360662221908569
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2002,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,0,30,,27,be1d1147927a0b84a210de8e855e5386b65560b454840962e38e704d7b17754e,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,5252a90260c4bb445bb230a1045bc2d51e478aee702f612243d915f5e6c2a9d1,4f0f8a361f855e77ea0322caa6d8e4e2512616f3a25b83f7d58df75b4b988564,5088,4214,4214,4214,False,94,2966,3060,6120.0,25,16,6,188,16,6,8472,5932,0.7140930546190155,14.76740837097168,0.1515667736530304,0.8782005310058594
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2003,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,0,0,,0,29f07a3b027d61c90445b82e0cad527ed6e44a1d240e62832a168eae8b29a2cc,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,8c7e682ac082f6ac6bc07f779115126e5fdf8bb450fe14c70d534d1230681eb5,644c838ce10ae92bb9ba6a8a2098d6486841d84de173ab59e28ce53f866f2c4a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,12.33504867553711,0.2813071608543396,0.6454499363899231
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2003,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,0,0,,13,37219a7bfb84f4eb7f7c4522b319aa4155704b697855b809e02944f72317a096,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,be3a865e576958d4980b9cc0d33fe82c3becc25f0706236eff5d810c632405d1,999b18434b568ac0d584796ab26ec33f851d8991c2058868c7b600e566b5851d,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,13.516948699951172,0.20085062086582184,0.7360662221908569
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2003,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.012971698113207548,9,0,0,,29,92fcdd5655752051122bed4f3323c8e50bd54eaf644a8c02c32c4db7f7214961,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,72a56400c00c8e622be43eac2dcf7b7250bd420a614d347b23f9d4a8d1f00840,768e963ef9526a9de2ab3151a432a9479f18b81a1a79c2485d04493d09313445,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,14.419737815856934,0.16489718854427338,0.8705579042434692
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2003,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,0,30,,0,29f07a3b027d61c90445b82e0cad527ed6e44a1d240e62832a168eae8b29a2cc,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,8168e5aec4a5095993acb4fb9a57619826dbafebc17d46c1401cb73fb31cb687,c4ca1ea9b34489f56fb53782cd837e1bdd8ad0e24a96f5b9e5dd7068a6d6a498,1860,1562,1562,1562,False,94,2966,3060,6120.0,25,16,6,188,16,6,3168,5932,0.2670262980445044,12.33504867553711,0.2813071608543396,0.6454499363899231
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2003,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,0,30,,13,37219a7bfb84f4eb7f7c4522b319aa4155704b697855b809e02944f72317a096,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,ce001930f78d271962ac0b21339f483dcfc4e9e095ce5d862d75476f65d6f952,532b78340e66b4b583792554507acab76b37ef973d3c4c32f035ed61239d776c,3060,2612,2612,2612,False,94,2966,3060,6120.0,25,16,6,188,16,6,5268,5932,0.4440323668240054,13.516948699951172,0.20085062086582184,0.7360662221908569
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,6.0,2003,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,0,30,,27,be1d1147927a0b84a210de8e855e5386b65560b454840962e38e704d7b17754e,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,6f92fcbff64d5d3c09873c91908752ba46549028600c57738b07b35a3e84aa9d,4f0f8a361f855e77ea0322caa6d8e4e2512616f3a25b83f7d58df75b4b988564,5088,4214,4214,4214,False,94,2966,3060,6120.0,25,16,6,188,16,6,8472,5932,0.7140930546190155,14.76740837097168,0.1515667736530304,0.8782005310058594
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,7.0,2001,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,0,0,,0,29f07a3b027d61c90445b82e0cad527ed6e44a1d240e62832a168eae8b29a2cc,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,2d5553e62aa9c7b327387ae385530bd7ed0211bb3d88a8972067bc3894eeab1f,644c838ce10ae92bb9ba6a8a2098d6486841d84de173ab59e28ce53f866f2c4a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,12.33504867553711,0.2813071608543396,0.6454499363899231
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,7.0,2001,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,0,0,,13,37219a7bfb84f4eb7f7c4522b319aa4155704b697855b809e02944f72317a096,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,cdb84cd3c7a91bbe6ecbc506824f99f1ae33161605878e0391e1f0f1cd7c8e11,999b18434b568ac0d584796ab26ec33f851d8991c2058868c7b600e566b5851d,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,13.516948699951172,0.20085062086582184,0.7360662221908569
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,7.0,2001,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.0005896226415094339,9,0,0,,30,5446b011f80ba4235d23eb056a0cc176fe8f62479b77b956acd94ac78af4b85c,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,dd7160aa9e7c9f47d61f2bb0d79b57f97705fdf32d85482bacc8eeaff04402fe,768e963ef9526a9de2ab3151a432a9479f18b81a1a79c2485d04493d09313445,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,14.629838943481445,0.16201308369636536,0.8583616614341736
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,7.0,2001,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,0,30,,0,29f07a3b027d61c90445b82e0cad527ed6e44a1d240e62832a168eae8b29a2cc,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,59de927d34b423578ab41e5560aed622ebf1c10a26f34dde1da2f9a64888fdaa,c4ca1ea9b34489f56fb53782cd837e1bdd8ad0e24a96f5b9e5dd7068a6d6a498,1860,1562,1562,1562,False,94,2966,3060,6120.0,25,16,6,188,16,6,3168,5932,0.2670262980445044,12.33504867553711,0.2813071608543396,0.6454499363899231
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,7.0,2001,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,0,30,,13,37219a7bfb84f4eb7f7c4522b319aa4155704b697855b809e02944f72317a096,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,0e29a7784fb53256ad0ba288a9daadc729a78740a65cd229314fccd71da91cab,532b78340e66b4b583792554507acab76b37ef973d3c4c32f035ed61239d776c,3060,2612,2612,2612,False,94,2966,3060,6120.0,25,16,6,188,16,6,5268,5932,0.4440323668240054,13.516948699951172,0.20085062086582184,0.7360662221908569
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,7.0,2001,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,0,30,,27,be1d1147927a0b84a210de8e855e5386b65560b454840962e38e704d7b17754e,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,6e300c88fa582727e2079ae12371d4e5d9d1df61d204959007342c09b8f227ba,4f0f8a361f855e77ea0322caa6d8e4e2512616f3a25b83f7d58df75b4b988564,5088,4214,4214,4214,False,94,2966,3060,6120.0,25,16,6,188,16,6,8472,5932,0.7140930546190155,14.76740837097168,0.1515667736530304,0.8782005310058594
development,0,n01440764/ILSVRC2012_val_00003014_n01440764,0,7.0,2002,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,0,0,,0,29f07a3b027d61c90445b82e0cad527ed6e44a1d240e62832a168eae8b29a2cc,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,b5248e88781da46b57481ceb0901c483c68124d3e07064ea78e6ddd37ca008b6,644c838ce10ae92bb9ba6a8a2098d6486841d84de173ab59e28ce53f866f2c4a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,12.33504867553711,0.2813071608543396,0.6454499363899231
